// Reference=MNI
// Bray, S.,2010. probabilistic monetary reward (+$0.25) vs. punishment (-$0.25) in a binary reversal-learning task [AND] reward imagery vs. imagery of a visual motion stimulus
// Subjects=44
9	24	-9
3	39	-18
-3	45	-3
30	-39	66
-45	-69	30
6	-51	15
-63	-12	-18
-27	24	54
-15	60	9
18	-33	45
-54	-33	27
-45	30	3
60	-27	15
48	-27	24
-9	12	-12
-9	-57	30
-42	-60	27
-36	-24	21
0	57	15
-60	-9	-15

// Kim, H.,2010. Parametric effect of taste pleasantness during anticipation [AND] Parametric effect of money amount during anticipation [AND] Parametric effect of taste pleasantness during receipt [AND] Parametric effect of money amount during receipt
// Subjects=18
-6	27	-15
-24	-27	0
-6	36	-12
-27	21	60
-51	-12	-18
3	45	-12
-12	-30	-18
30	-30	-18
-6	-54	18
-6	36	-12
-21	12	60
0	12	-6

// Philiastides, M.,2010. parametric effect of evidence strength (i.e., probability that correct answer will be chosen)
// Subjects=22
14	54	30
-16	56	28
4	56	12
-6	62	12
8	52	2
-10	52	-2
10	40	-2
-6	42	0
10	-20	42
-4	-14	42
-12	-44	34
50	-30	24
-58	-26	20
14	-84	30
-10	-84	28
56	-22	-6
-62	-24	-6
50	8	-4
-46	6	-4
32	-10	2
-28	-12	2
26	-6	-16
-24	-10	-18

// Plassmann, H.,2010. Parametric effect of bid, for free-choice trials [AND] Parametric effect of bid, greater on free-choice than forced trials. [AND] Parametric effect of bid, for free-choice trials. [AND] Parametric effect of bid, greater on free-choice than forced trials.
// Subjects=19
-21	20	52
6	56	28
6	19	22
-46	35	14
-33	11	-20
-2	32	-14
42	-10	4
45	-1	-8
39	41	22
3	-49	16
-51	32	16
3	56	25
51	-13	16
42	8	-29
-3	-10	-2
51	-28	-26
33	-25	-17
12	-87	-3
9	45	0
4	30	-13
18	27	48
-9	-81	0
-15	36	48
30	-27	-24
61	-25	-26

// Sescousse, G.,2010. Exclusive response to money: money > pictures AND money > control AND NOT pictures > control [AND] Exclusive response to pictures: pictures > money AND pictures > control AND NOT money > control [AND] Conjunction of responses to both reward types: money > control AND pictures > control
// Subjects=18
-30	51	0
30	54	-3
36	12	54
-51	-48	57
45	-48	45
3	-66	48
-30	33	-15
30	33	-15
-6	45	-15
-21	-6	-27
24	0	-27
-3	57	30
54	36	9
-39	18	-24
48	-6	54
-18	-51	-9
21	-54	-6
54	-66	6
-42	-42	-24
42	-45	-21
-12	-84	33
12	-84	24
0	-84	12
-21	-72	-3
24	-60	12
-12	9	-9
9	6	-9
-3	-24	-24
6	-24	-9
-27	21	-6
33	24	3
-6	27	39
9	18	39
3	6	27
-3	-18	27
3	-3	30
-27	-6	48
30	-6	54
-9	15	45
-27	-12	57
-9	-18	9
-15	-66	54
39	-81	12
-33	-54	-33
33	-69	-27

// Albrecht, K.,2010. today trials > delay trials SELF [AND] Interaction: today trials for SELF greater than trials with only later options or with decisions for another person.
// Subjects=28
9	40	13
-4	37	16
15	55	1
-17	-55	34
11	11	0
-4	11	1
15	55	1
-14	48	-5
6	-15	51
-46	12	29
22	31	27
-49	39	10
48	-17	54
5	-3	3
-36	-65	29
-52	-49	21
-36	-74	-4
44	-60	-3
2	40	19
-4	41	19
12	58	1
-1	59	1
-4	16	-2
6	-22	38
-33	51	-5
-46	25	-6
-14	20	45
-52	18	25
25	-37	56
35	-35	39
22	31	27
-55	-20	28
-29	-53	51
-39	-51	-3
-52	-33	-11

// Cloutier, J.,2008. Linear parametric effect of rated attractiveness
// Subjects=48
39	-21	48
-24	-53	-20
9	-7	45
-18	-63	-40
42	-20	15
3	33	9
-9	40	-15
15	-23	4
-9	8	-8
-6	33	23
18	55	-5
-50	-38	-11
-18	50	0
-15	-87	15
-30	55	0
-6	-24	12
-12	58	0
9	46	-12
9	14	-6

// Erk, S.,2002. Sports cars > small cars
// Subjects=12
-50	-82	3
33	-57	-16
-2	35	-27
-2	50	5
49	20	27
-47	7	36
11	4	-11
-2	59	4
-44	-47	-6

// Gottfried, J.,2003. Pre-devaluation > post-devaluation odor response
// Subjects=13
-15	-6	-18
6	12	42
39	18	-6
-33	42	-12
24	33	-12
-9	15	0
-15	12	-3

// Gräbenhorst, F.,2009. parametric effect of rated fatty texture [AND] parametric effect of rated flavor pleasantness
// Subjects=14
-6	52	46
38	56	26
28	-14	0
28	6	22
-34	-20	-10
-8	20	-16
-36	50	-4
46	42	24
40	56	10
56	-8	18
14	-14	-4
42	10	46

// Knutson, B.,2001. Anticipation phase for rewarded > nonrewarded trials. [AND] eutral versus Punishment Anticipation.
// Subjects=9
36	19	-8
13	13	-5
-8	14	-5
13	11	-2
-9	7	0
-20	2	-8
4	0	4
18	-7	-12
6	46	5
5	17	42
3	4	49
-41	-11	54
4	-62	-5
18	20	1
9	48	-23
7	41	-18
-2	56	0
5	-51	19
-3	-56	55

// Knutson, B.,2003. Anticipation of reward (potential gain) vs. anticipation of non-reward (no outcome) [AND] Outcome gain vs. no outcome
// Subjects=12
40	16	-5
13	14	-5
-9	12	-5
12	11	-1
-7	3	4
-2	-11	11
4	33	32
1	1	50
-28	-54	48
1	-75	-27
2	57	-16
3	71	-2
7	-51	25
6	-60	60

// Talmi, D.,2009. Reward prediction error
// Subjects=18
0	52	-4
-4	44	-10
0	40	10
24	-18	-18
26	-12	-10
58	-2	4
64	-22	14
46	-4	4
-12	-2	-18
-12	6	-12
-8	14	-8
-34	-6	12
-32	-16	6
-6	-28	44
-6	-12	50
-12	-36	52
-20	32	48
-30	32	40
-26	-34	-20
-16	-20	-16
-20	-38	-32
-62	2	2
-64	-12	8

// Delgado, M.,2000. Reward valence x time interaction, attributable to prolonged response to gains vs losses
// Subjects=9
-12	18	2
13	19	2
-14	0	-13
-21	-14	-10

// Delgado, M.,2003. 
// Subjects=18
1	-98	25
7	-23	11
-7	13	3
17	21	2
5	64	-12
-3	13	-11
17	12	-11

// Delgado, M.,2004. Valid vs. uninformative cues (validity x time interaction)
// Subjects=17
34	-66	49
-9	47	18

// Delgado, M.,2005. Receiving $1.50 > receiving $0.
// Subjects=12
-24	1	62
15	10	-4
24	-78	51
-44	39	-1
17	23	2
25	19	-4
15	10	-4
18	1	-12
60	-67	-1
32	29	-19
-44	-36	-18

// Elliot, R.,2004. Main effect of reward
// Subjects=12
4	39	26
1	55	-15
11	65	31
49	42	25
59	26	-17
-47	54	-18
-60	20	-8
30	0	-28
36	5	-5
4	-17	7

// Galvan, A.,2005. large reward cue > small reward cue
// Subjects=12
10	7	-7
-8	7	-10
9	-20	8
-48	41	8
-5	23	22
-24	-59	6

// Izuma, K.,2008. High Monetary Reward Vs. No Monetary Reward [AND] interaction of (self - other) * (high - low positive social feedback)
// Subjects=19
50	38	22
-20	36	-18
22	32	-24
10	30	36
-28	18	2
24	12	4
12	10	-4
-14	10	-4
10	10	2
-12	8	2
-24	4	12
16	-2	-6
-20	-6	18
22	-14	18
-14	-14	14
10	-20	16
4	-26	-14
30	-60	-32
-32	-62	-34
50	-34	44
-42	-46	40
14	-66	4
-14	-68	42
-14	52	8
-36	50	10
-6	40	18
-14	24	54
-8	24	32
-52	20	14
-22	20	-2
22	16	-4
-4	-22	30
-44	-32	-8
-62	-18	-10
16	-48	-38
-6	-58	-12

// Jacobson, A.,2010. Contrast during pleasantness ratings for sucrose solution in younger adults compared to distilled water
// Subjects=19
-42	7	13
-58	4	23
-60	15	13
-64	18	19
-59	16	9
-37	7	6
-18	62	-38
34	-20	6
35	-22	7
37	70	14
-3	-41	1
3	-40	3
17	43	-39
12	38	-6
8	42	-11
36	10	11
35	11	8

// Kirsch, P.,2003. Cue predicting money > cue predicting verbal feedback only
// Subjects=27
1	-3	6
8	-13	4
-9	-19	-10
14	9	-12
-18	9	-17
18	9	-8
-25	18	-18
-2	7	39
5	0	39
36	23	-4
17	-66	-18
55	7	44

// Nieuwenhuis, S.,2005. Highest reward versus highest loss (+60c vs. -40c)
// Subjects=14
21	9	-4
-7	6	-1
-14	2	-11
-50	-50	51
-1	-33	31
1	-28	51
-5	13	54
-19	10	61
12	-60	-10
-40	-56	-39

// O'Doherty, J.,2002. Anticipation of Glucose versus Anticipation of Salt [AND] Anticipation of Glucose versus Anticipation of Neutral [AND] Receipt of Glucose versus Receipt of Neutral
// Subjects=8
8	-24	-18
-8	-20	-18
18	0	23
-16	-10	-14
-12	-10	-16
-16	2	-16
28	38	-16
-50	-6	-4
-12	-20	-22
32	46	-6
54	0	18
42	46	-16

// Plassmann, H.,2010. Cheap wine labeled with a high vs. low price [AND] Expensive wine at high vs. low price [AND] Wine versus neutral [AND] Activity modulated by liking ratings
// Subjects=20
-12	-90	-6
30	30	24
-6	0	39
-12	36	-9
15	-93	-3
-42	-24	-6
-18	42	6
-24	30	-4
-4	-10	-9
9	-60	-42
9	-60	15
4	27	-4
21	42	54
-2	27	-2
3	-40	-33
3	-27	-12
9	-42	-1
-6	-49	16
63	-9	-21
-30	-24	-6
-2	48	-20
3	48	-19
21	0	-18
6	-57	24
39	27	-21
9	39	-9
57	21	33
9	54	-3
-50	2	-27
15	30	57
-54	3	-27
3	33	-21
9	51	-6
3	-24	-21
33	-18	-21
9	-48	12
-33	-93	-3
-32	24	3
32	24	3
12	24	30
5	24	48
-3	24	47
21	45	36
-27	-51	-33
24	45	15
-6	12	6
10	15	10
-3	48	-18
1	-39	-33

// Rogers, R.,2004. Choice of gambles involving large gain vs. small gain. [AND] Wins vs losses
// Subjects=14
-2	42	8
0	44	36
2	44	12
2	46	16
2	46	20
6	46	20
36	24	-12
40	22	-12
32	22	-14
46	22	-6
50	22	-4
36	28	-2
-10	16	-18
-12	10	-16
-14	14	-16
20	12	-18
22	20	-10
12	20	-10
-22	24	54
-22	30	50
-18	26	50
-28	32	44
-26	30	44
-26	26	38

// Tobler, P.,2007. Reward magnitude, probability, or expected value
// Subjects=16
-12	2	6
18	-6	2
12	36	36
50	16	6
-10	4	-4
18	-18	-12
-20	-16	-14
18	18	-14
-2	48	-12
8	58	10
-4	64	8
52	26	-2
28	42	26
-34	48	10
-8	12	6
16	-6	4
-30	34	0
14	46	18
52	28	8

// Ernst, M.,2005. Win $4.00 > No-win $4.00 [AND] Win $4.00 > Win $0.50 [AND] No-Win $0.50 > No-Win $4.00
// Subjects=30
10	-66	12
8	-86	4
6	-46	6
28	-62	-20
-26	-4	-14
-46	-28	60
-40	34	10
4	-6	8
20	-6	-16
-38	-74	-22
24	-62	-20
-44	-48	58
-50	-30	56
10	-90	2
34	-12	-16
40	-26	-14
32	-20	-22

// Rolls, E.,2003. Pleasant - Neutral [AND] Pleasant - Unpleasant
// Subjects=11
0	54	-12
2	20	32
45	15	-9
2	52	-18

// Ballard, K.,2009. positive correlation with monetary amount OR negative correlation with delay
// Subjects=16
9	5	-4
-11	41	-8
-1	-51	14
-19	55	8
-47	-57	26
31	-73	30

// Beaver, J.,2006. Group level activations for pictures rated as appetizing versus bland [AND] Group level activations for pictures rated as appetizing versus disgusting
// Subjects=12
8	10	-12
-8	16	-12
52	-12	14
-24	-4	62
-34	-32	28
36	-30	30
24	-26	-20
14	-40	4
-58	-40	6
42	-30	-24
-32	22	36
16	-84	26
46	-70	40
-10	-20	32
14	-42	30
-10	-46	-16
-36	42	-10
-42	-4	44
40	-30	-26
-52	-40	10
58	-34	16
-42	-66	22
66	-46	-12
-30	26	40

// Berns, G.,2001. Preferred versus non preferred (mixing predictable and unpredictable)
// Subjects=25
-60	-12	16

// Zink, C.,2004. Task with monetary rewards (active vs. passive condition) VS equivalent task with no monetary rewards (active vs. passive condition)
// Subjects=16
12	-3	12
-12	3	12
9	18	6
-33	-42	66
15	-87	-21
33	-84	-21
63	6	0
45	33	6
48	-51	-21

// Bjork, J.,2007. Anticipation: No Response, Probability 1.0  vs. Probability 0.5 [AND] Anticipation: Response, Probability 1.0  vs. Probability 0.5 [AND] Anticipation: Response, Probability 1.0  vs. Probability 0 [AND] Anticipation: Response, Probability 0.5  vs. Probability 0 [AND] Reward  Notification: No Response, Probability 1.0 Wins  vs. Probability 0 Non-Wins [AND] Reward  Notification: Response, Probability 1.0 Wins  vs. Probability 0 Non-Wins [AND] Reward  Notification: Win vs. Non-Wins in all Probability 0.5 trials
// Subjects=20
-2	49	-16
-1	54	-3
53	-18	7
-26	-6	61
-30	-27	52
-7	-6	50
34	-30	52
50	-15	40
26	-9	67
